0, 0.59, 0.59
0.099268, 0.59, 0.59
0.197839, 0.59, 0.59
0.296573, 0.59, 0.59
0.40621, 0.59, 0.59
0.506453, 0.59, 0.59
0.605333, 0.59, 0.59
0.704743, 0.59, 0.59
0.803104, 0.59, 0.59
0.901817, 0.59, 0.59
1.00137, 0.59, 0.59
1.10043, 0.59, 0.59
1.19903, 0.59, 0.59
1.29825, 0.59, 0.59
1.39711, 0.59, 0.59
1.50559, 0.59, 0.59
1.60659, 0.59, 0.59
1.70471, 0.59, 0.59
1.80495, 0.59, 0.59
1.90303, 0.59, 0.59
2.00219, 0.59, 0.59
2.10123, 0.59, 0.59
2.20045, 0.59, 0.59
2.29946, 0.59, 0.59
2.39887, 0.59, 0.59
2.49808, 0.59, 0.59
2.60732, 0.59, 0.59
2.7064, 0.59, 0.59
2.81068, 0.59, 0.59
2.90359, 0.59, 0.59
3.0032, 0.59, 0.59
3.10281, 0.59, 0.59
3.20089, 0.59, 0.59
3.29986, 0.59, 0.59
3.39982, 0.59, 0.59
3.49802, 0.59, 0.59
3.59794, 0.59, 0.59
3.70547, 0.59, 0.59
3.80742, 0.59, 0.59
3.90477, 0.59, 0.59
4.00415, 0.59, 0.59
4.10343, 0.59, 0.59
4.20363, 0.59, 0.59
4.30117, 0.59, 0.59
4.4003, 0, 0.99
4.49944, 6.76, 7.55
4.5991, 6.37, 11.1
4.6973, 0.59, 7.03
4.8062, 0, 2.3
4.90595, 1.25, 2.57
5.00554, 3.61, 4.8
5.10322, 0.59, 5.19
5.20358, 1.64, 4.27
5.30279, 3.75, 6.5
5.40217, 2.3, 4.8
5.50056, 1.91, 2.3
5.59983, 0.59, 0.99
5.69902, 1.64, 2.17
5.79742, 4.53, 6.37
5.90592, 3.35, 2.96
6.007, 2.57, 4.01
6.10526, 3.22, 4.27
6.20452, 4.01, 4.01
6.30319, 2.69, 3.88
6.40268, 2.43, 3.75
6.50058, 1.25, 2.83
6.59987, 2.17, 3.22
6.6989, 2.96, 3.75
6.79849, 1.51, 5.45
6.89637, 0.59, 5.98
7.00621, 0.86, 5.71
7.10626, 1.78, 6.24
7.20562, 2.04, 3.22
7.30442, 0.59, 0.59
7.40316, 1.12, 2.43
7.50213, 3.88, 3.88
7.60094, 2.83, 4.14
7.70049, 2.43, 4.27
7.79854, 2.83, 5.71
7.89795, 2.3, 3.48
7.99763, 2.3, 3.48
8.10652, 2.3, 3.35
8.20558, 3.09, 3.88
8.30496, 1.51, 4.66
8.40408, 1.64, 3.61
8.50325, 1.51, 3.75
8.60203, 2.43, 5.98
8.70136, 3.09, 6.37
8.80146, 3.75, 5.45
8.89977, 2.83, 4.66
8.99847, 0.86, 2.43
9.09806, 0.59, 0.59
9.20716, 0.73, 0.73
9.30591, 2.04, 3.61
9.40517, 4.93, 4.8
9.50449, 2.04, 3.35
9.60392, 0.99, 4.4
9.7027, 2.17, 2.96
9.80149, 0.59, 2.43
9.89993, 0, 1.91
9.9998, 0.73, 3.22
10.0981, 3.88, 4.93
10.198, 3.09, 3.48
10.3055, 2.57, 4.4
10.4074, 3.22, 3.61
10.5053, 3.09, 4.01
10.605, 2.96, 3.22
10.7031, 2.04, 2.57
10.8025, 2.3, 2.96
10.9019, 3.48, 4.14
11.0002, 2.57, 3.61
11.099, 1.78, 3.22
11.1982, 2.57, 3.88
11.2972, 3.75, 4.93
