0, 0.59, 0.59
0.0983851, 0.59, 0.59
0.197304, 0.59, 0.59
0.29644, 0.59, 0.59
0.396127, 0.59, 0.59
0.494027, 0.59, 0.59
0.593634, 0.59, 0.59
0.692062, 0.59, 0.59
0.791486, 0.59, 0.59
0.900633, 0.59, 0.59
1.00077, 0.59, 0.59
1.09964, 0.59, 0.59
1.19846, 0.59, 0.59
1.29667, 0.59, 0.59
1.39687, 0.59, 0.59
1.49537, 0.59, 0.59
1.59449, 0.59, 0.59
1.69282, 0.59, 0.59
1.79216, 0.59, 0.59
1.894, 0.59, 0.59
2.00026, 5.58, 2.96
2.10026, 10.71, 0.59
2.19951, 9.92, 0.59
2.29845, 5.58, 0.59
2.39817, 3.88, 0
2.49711, 4.8, 0.59
2.59605, 6.76, 0.86
2.69508, 6.11, 0.59
2.79361, 5.32, 0.59
2.89269, 5.85, 0.59
2.99125, 5.71, 0.59
3.10028, 4.53, 0.59
3.20054, 3.88, 0.59
3.29977, 2.43, 0.59
3.399, 4.27, 0.59
3.49788, 4.27, 0.59
3.59717, 5.45, 0.59
3.69564, 4.66, 0.59
3.79417, 3.75, 0.59
3.89379, 4.8, 0.59
3.99355, 3.88, 0.59
4.09164, 3.75, 0.59
4.20061, 2.3, 0.59
4.3004, 1.51, 0.59
4.39998, 3.61, 2.3
4.49805, 2.69, 2.43
4.59778, 3.35, 3.61
4.69623, 1.64, 2.69
4.7954, 1.78, 2.43
4.89493, 1.38, 0.73
4.99345, 1.78, 2.3
5.09251, 4.14, 2.43
5.19181, 3.88, 3.35
5.29954, 3.75, 3.75
5.40107, 3.61, 4.01
5.4991, 4.27, 4.66
5.59951, 4.93, 3.22
5.6978, 5.98, 3.48
5.79709, 5.58, 2.43
5.89655, 3.48, 0.59
5.9952, 1.51, 2.3
6.09297, 1.38, 2.3
6.19347, 2.69, 3.48
6.29201, 3.09, 3.09
6.39975, 3.22, 3.48
6.50127, 2.69, 3.22
6.59942, 3.35, 3.88
6.69807, 2.43, 2.96
6.79725, 1.64, 2.43
6.89568, 0.99, 2.3
6.99551, 1.78, 3.61
7.09428, 3.22, 5.32
7.19374, 1.51, 3.75
7.29248, 2.3, 3.75
7.39155, 4.01, 4.01
7.50058, 2.57, 4.27
7.60061, 3.35, 4.66
7.69955, 2.96, 3.75
7.79886, 1.64, 3.22
7.89719, 0.99, 3.35
7.99739, 0.73, 4.53
8.09579, 0.73, 5.06
8.19453, 0.73, 7.03
8.29323, 0.86, 7.82
8.39308, 0.59, 6.9
8.49139, 0, 5.98
8.60049, 0, 5.98
8.70032, 0.59, 7.95
8.79966, 0.59, 8.08
8.89856, 0, 8.73
8.99802, 0, 9
9.0964, 0, 9.13
9.19605, 0, 8.47
9.29405, 0, 9.52
9.394, 0.59, 10.18
9.49199, 0.99, 9.13
9.59212, 0.99, 7.29
9.70021, 0, 8.47
9.80109, 2.83, 9
9.89964, 2.69, 7.69
9.99828, 3.22, 6.11
10.0982, 3.88, 7.03
10.1967, 6.37, 7.29
10.2955, 5.58, 5.71
10.3951, 3.48, 4.01
10.493, 4.66, 3.35
10.5926, 5.58, 4.8
10.692, 7.69, 6.76
10.8009, 6.24, 6.76
10.8997, 3.61, 6.64
11.0002, 1.12, 6.37
11.0993, 1.12, 7.95
11.1983, 0.73, 9.13
11.2965, 0, 8.47
11.3956, 0, 8.08
11.4955, 0, 9.13
11.5937, 0, 10.05
11.6927, 0, 10.57
11.7919, 0, 10.44
11.9001, 0.59, 10.05
12.0006, 0.86, 10.18
12.0989, 1.25, 9.26
12.199, 0.59, 6.9
12.2976, 0.59, 6.24
12.3964, 4.53, 10.71
12.4951, 3.88, 10.44
12.5948, 2.43, 10.05
12.6946, 2.83, 8.73
12.7927, 2.69, 8.73
12.8908, 1.38, 8.34
12.9998, 0.59, 7.55
13.1009, 0.59, 7.95
13.2007, 0, 7.95
13.299, 0, 7.29
13.3981, 0, 6.11
13.4976, 0, 6.11
13.5962, 0, 5.98
13.6938, 0, 8.34
13.7937, 0.86, 9.52
13.8941, 0, 8.6
13.992, 0, 6.9
14.0997, 0.73, 6.5
14.2009, 0.59, 5.06
14.2995, 1.51, 4.27
14.3985, 2.3, 5.32
14.4973, 3.09, 4.27
14.5964, 3.75, 4.27
14.6951, 2.96, 2.96
14.7953, 1.51, 2.17
14.8928, 2.43, 4.4
14.9926, 1.91, 3.35
15.0919, 1.78, 2.17
15.1999, 3.09, 4.27
15.3, 3.61, 4.4
15.4004, 2.43, 3.22
15.4984, 1.25, 2.3
15.5982, 1.78, 3.75
15.6965, 1.38, 4.01
15.7955, 1.64, 4.01
15.8966, 1.64, 4.01
15.9935, 1.25, 4.66
16.0932, 2.57, 3.88
16.1923, 1.91, 3.48
16.3003, 3.22, 3.61
16.4005, 3.09, 2.96
16.4999, 3.22, 2.96
16.5986, 2.57, 2.83
16.6967, 2.3, 3.75
16.7968, 1.51, 2.3
16.8959, 1.25, 2.3
16.9943, 3.61, 3.61
17.0934, 3.88, 4.93
17.1927, 2.43, 5.06
17.2918, 2.96, 5.85
17.4005, 2.96, 5.71
17.5014, 2.69, 5.45
17.5994, 3.09, 5.19
17.6993, 2.83, 4.8
17.798, 4.01, 6.11
17.8969, 1.91, 3.75
17.9954, 1.64, 2.43
18.0957, 3.48, 3.88
18.1935, 1.78, 3.09
18.2919, 1.78, 3.22
18.3926, 2.17, 3.61
18.4998, 0.59, 2.83
18.6007, 1.64, 4.27
18.7001, 1.25, 5.06
18.799, 5.19, 5.58
18.8979, 5.19, 5.06
18.9969, 5.45, 5.98
19.0955, 3.88, 6.11
19.1949, 4.27, 6.24
19.2937, 3.88, 7.16
19.3931, 3.88, 6.11
19.4928, 4.93, 5.71
19.5998, 4.14, 3.61
19.7008, 3.61, 2.83
19.8003, 4.14, 3.09
19.8987, 4.27, 2.83
19.9979, 5.19, 4.4
20.0972, 5.06, 4.93
20.1956, 4.27, 5.06
20.2946, 4.01, 4.8
20.394, 2.83, 5.45
20.4929, 4.14, 5.71
20.5923, 4.53, 5.58
20.7001, 1.64, 3.75
20.8007, 0, 2.3
20.8998, 1.38, 3.09
21.0016, 4.53, 5.32
21.0975, 2.96, 6.37
21.1968, 3.75, 6.9
21.2963, 5.32, 6.24
21.3946, 2.57, 4.01
21.4936, 1.78, 2.17
21.5922, 0, 0.59
21.6988, 2.17, 2.3
21.7998, 6.64, 5.32
21.9002, 5.19, 5.06
22.0001, 4.8, 4.93
22.0993, 3.75, 3.75
22.1978, 2.43, 3.88
22.2965, 2.96, 4.01
22.3958, 1.51, 3.35
22.4942, 0, 3.61
22.5939, 0.59, 4.14
22.6926, 1.78, 4.8
22.7924, 2.96, 6.5
22.8994, 4.01, 7.29
23.0004, 3.75, 4.14
23.0999, 3.22, 2.69
23.1988, 4.14, 4.01
23.2982, 3.48, 7.16
23.3972, 2.96, 5.58
23.4956, 2.96, 4.53
23.5951, 2.96, 4.01
23.6949, 3.88, 4.14
23.792, 2.96, 5.19
23.8917, 2.17, 2.43
24.0004, 1.91, 2.3
24.0999, 1.25, 1.38
24.1992, 3.22, 2.43
24.2999, 3.09, 2.3
