3 72 0
3 73 0
3 74 0
3 75 0
3 76 0
3 77 0
3 78 0
3 79 0
3 80 0
3 81 0
3 82 0
3 83 0
3 84 0.00268538
3 85 0.00402141
3 86 0.00809791
3 87 0.000792618
3 88 0.0046576
3 89 0.00491601
3 90 0.0123958
3 91 0.00742877
3 92 0.0203195
3 93 0.0233205
3 94 0.0346322
3 95 0.026251
3 96 0.0363177
3 97 0.0487359
3 98 0.0596154
3 99 0.0564042
3 100 0.0883167
3 101 0.0878217
3 102 0.0845683
3 103 0.0535274
3 104 0.0768381
3 105 0.0948687
3 106 0.0847106
3 107 0.135062
3 108 0.141433
3 109 0.201278
3 110 0.227258
3 111 0.220994
3 112 0.235487
3 113 0.264092
3 114 0.263464
3 115 0.322945
3 116 0.320062
3 117 0.398006
3 118 0.364363
3 119 0.419208
3 120 0.394375
3 121 0.392684
3 122 0.420547
3 123 0.468747
3 124 0.466617
3 125 0.449585
3 126 0.461794
3 127 0.428641
3 128 0.45098
3 129 0.453371
3 130 0.433487
3 131 0.41614
3 132 0.385429
3 133 0.388325
3 134 0.389946
3 135 0.430026
3 136 0.431407
3 137 0.39827
3 138 0.319218
3 139 0.294679
3 140 0.315112
4 1 0.537948
4 2 0.49796
4 3 0.446755
4 4 1
4 5 0.469481
4 6 0.493996
4 7 0.512976
4 8 0.592723
4 9 0.451446
4 10 0.543644
4 11 0.534111
4 12 0.517265
4 13 0.439992
4 14 0.691096
4 15 0.53275
4 16 0.51818
4 17 0.498883
4 18 0.672917
4 19 0.436299
4 20 0.516785
4 21 0.53926
4 22 0.552475
4 23 0.495518
4 24 0.44192
4 25 0.464401
4 26 0.374078
4 27 0.365289
4 28 0.313189
4 29 0.339088
4 30 0.301771
4 31 0.246326
4 32 0.223749
4 33 0.209018
4 34 0.173954
4 35 0.164185
4 36 0.156409
4 37 0.137699
4 38 0.122588
4 39 0.109389
4 40 0.0639666
4 41 0.0347506
4 42 0.0286709
4 43 0.0182467
4 44 0.00642163
4 45 0.00715058
4 46 0.00962272
4 47 0.00424956
4 48 0.0040625
4 49 0.00299774
4 50 0
4 51 0.00190542
4 52 0
4 53 0
4 54 0
4 55 0
4 56 0
4 57 0
4 58 0
4 59 0
4 60 0
4 61 0
4 62 0
4 63 0
4 64 0
4 65 0
4 66 0
4 67 0
4 68 0
4 69 0
4 70 0
4 71 0
4 72 0
4 73 0
4 74 0
4 75 0
4 76 0
4 77 0
4 78 0
4 79 0
4 80 0.00398843
4 81 0
4 82 0
4 83 0
4 84 0
4 85 0.00525674
4 86 0.00909634
4 87 0.00434863
4 88 0.00529815
4 89 0.0121368
4 90 0.0150215
4 91 0.0154045
4 92 0.0284496
4 93 0.0292268
4 94 0.0353421
4 95 0.0217118
4 96 0.0329232
4 97 0.034416
4 98 0.0464433
4 99 0.0494734
4 100 0.0607694
4 101 0.0713798
4 102 0.0710526
4 103 0.0715555
4 104 0.0876322
4 105 0.0984613
4 106 0.109959
4 107 0.141773
4 108 0.17334
4 109 0.2066
4 110 0.189665
4 111 0.226878
4 112 0.240409
4 113 0.279235
4 114 0.260361
4 115 0.28531
4 116 0.323729
4 117 0.372049
4 118 0.37188
4 119 0.376325
4 120 0.409226
4 121 0.421041
4 122 0.436449
4 123 0.455541
4 124 0.433861
4 125 0.416149
4 126 0.450466
4 127 0.428553
4 128 0.445351
4 129 0.417314
4 130 0.4217
4 131 0.397368
4 132 0.35793
4 133 0.398997
4 134 0.416909
4 135 0.441011
4 136 0.402324
4 137 0.390539
4 138 0.34573
4 139 0.330768
4 140 0.325765
5 1 0.581408
5 2 0.558719
5 3 0.510029
5 4 0.469481
5 5 1
5 6 0.524114
5 7 0.4893
5 8 0.519286
5 9 0.590457
5 10 0.470462
5 11 0.557325
5 12 0.58893
5 13 0.515068
5 14 0.452002
5 15 0.684184
5 16 0.533745
5 17 0.474017
5 18 0.49311
5 19 0.712737
5 20 0.48267
5 21 0.515565
5 22 0.531545
5 23 0.444043
5 24 0.513191
5 25 0.429789
5 26 0.401881
5 27 0.341843
5 28 0.332137
5 29 0.320974
5 30 0.293276
5 31 0.246968
5 32 0.18952
5 33 0.188755
5 34 0.174696
5 35 0.155216
5 36 0.0925575
5 37 0.118766
5 38 0.105696
5 39 0.0721188
5 40 0.067865
5 41 0.0319654
5 42 0.0307926
5 43 0.0291463
5 44 0.0152987
5 45 0.0103671
5 46 0.012789
5 47 0.00237881
5 48 0.00187049
5 49 0.00413627
5 50 0.00405032
5 51 0
5 52 0
5 53 0
5 54 0.000898017
5 55 0.000386765
5 56 0.005
5 57 0
5 58 0
5 59 0
5 60 0
5 61 0
5 62 0
5 63 0
5 64 0
5 65 0
5 66 0
5 67 0
5 68 0
5 69 0
5 70 0
5 71 0
5 72 0
5 73 0
5 74 0
5 75 0
5 76 0
5 77 0
5 78 0
5 79 0
5 80 0.005
5 81 0.00148472
5 82 0
5 83 0
5 84 0.000162644
5 85 0.00520006
5 86 0.00426777
5 87 0.0140884
5 88 0.00831809
5 89 0.0133672
5 90 0.0165485
5 91 0.0288408
5 92 0.0230794
5 93 0.0353397
5 94 0.0376244
5 95 0.0348343
5 96 0.0469673
5 97 0.042717
5 98 0.0448416
5 99 0.0683
5 100 0.080847
5 101 0.0665355
5 102 0.0772105
5 103 0.0852877
5 104 0.0955014
5 105 0.11123
5 106 0.104359
5 107 0.132836
5 108 0.204683
5 109 0.202306
5 110 0.247334
5 111 0.258288
5 112 0.289795
5 113 0.310809
5 114 0.283713
5 115 0.368201
5 116 0.378924
5 117 0.368253
5 118 0.383087
5 119 0.424108
5 120 0.44907
5 121 0.455776
5 122 0.402798
5 123 0.459632
5 124 0.477736
5 125 0.442629
5 126 0.47528
5 127 0.481187
5 128 0.448848
5 129 0.458112
5 130 0.426552
5 131 0.397483
5 132 0.405816
5 133 0.40624
5 134 0.405028
5 135 0.41835
5 136 0.414858
5 137 0.391497
5 138 0.344324
5 139 0.316072
5 140 0.307365
6 1 0.458547
6 2 0.622812
6 3 0.509253
6 4 0.493996
6 5 0.524114
6 6 1
6 7 0.455366
6 8 0.508711
6 9 0.518388
6 10 0.577484
6 11 0.449329
6 12 0.546245
6 13 0.544801
6 14 0.496925
6 15 0.487976
6 16 0.727847
6 17 0.522024
6 18 0.467888
6 19 0.507855
6 20 0.624295
6 21 0.458844
6 22 0.471012
6 23 0.502926
6 24 0.496184
6 25 0.421855
6 26 0.423254
6 27 0.335518
6 28 0.335718
6 29 0.337493
6 30 0.306027
6 31 0.243623
6 32 0.197522
6 33 0.216169
6 34 0.154984
6 35 0.174931
6 36 0.101826
6 37 0.120492
6 38 0.115481
6 39 0.0801268
6 40 0.0629605
6 41 0.0544394
6 42 0.0121651
6 43 0.0108314
6 44 0.0107246
6 45 0.0174214
6 46 0.00947292
6 47 0.00452535
6 48 0.00212631
6 49 0.0044859
6 50 0.00653511
6 51 0.00678607
6 52 0
6 53 0.00217785
6 54 0.00305395
6 55 0.00300718
6 56 0
6 57 0.00173253
6 58 0.00261279
6 59 0.00283937
6 60 0.004375
6 61 0
6 62 0
6 63 0
6 64 0
6 65 0
6 66 0
6 67 0
6 68 0
6 69 0
6 70 0
6 71 0
6 72 0
6 73 0
6 74 0
6 75 0
6 76 0
6 77 0
6 78 0
6 79 0
6 80 0
6 81 0.00258209
6 82 0
6 83 0
6 84 0.00290328
6 85 0.000564578
6 86 0
6 87 0.00292839
6 88 0.00982144
6 89 0.00360086
6 90 0.0183061
6 91 0.014012
6 92 0.0302496
6 93 0.0325998
6 94 0.0360212
6 95 0.0215023
6 96 0.0362546
6 97 0.0535943
6 98 0.0615863
6 99 0.0590687
6 100 0.0616444
6 101 0.0723673
6 102 0.0591413
6 103 0.0798707
6 104 0.0718909
6 105 0.0936003
6 106 0.0892818
6 107 0.105405
6 108 0.188643
6 109 0.196028
6 110 0.210156
6 111 0.221514
6 112 0.241213
6 113 0.239992
6 114 0.257797
6 115 0.333229
6 116 0.383999
6 117 0.389426
6 118 0.419009
6 119 0.425934
6 120 0.410029
6 121 0.422719
6 122 0.437347
6 123 0.4174
6 124 0.447726
6 125 0.456214
6 126 0.431579
6 127 0.426316
6 128 0.445361
6 129 0.443298
6 130 0.439927
6 131 0.413211
6 132 0.389006
6 133 0.400574
6 134 0.388937
6 135 0.409185
6 136 0.458729
6 137 0.356692
6 138 0.358625
6 139 0.303373
6 140 0.340232
7 1 0.576884
7 2 0.466821
7 3 0.581398
7 4 0.512976
7 5 0.4893
7 6 0.455365
7 7 1
7 8 0.501798
7 9 0.502153
7 10 0.530048
7 11 0.580437
7 12 0.474222
7 13 0.52375
7 14 0.543641
7 15 0.515652
7 16 0.421714
7 17 0.705212
7 18 0.555684
7 19 0.465878
7 20 0.478758
7 21 0.727145
7 22 0.463461
7 23 0.481382
7 24 0.468265
7 25 0.462805
7 26 0.383815
7 27 0.354157
7 28 0.35193
7 29 0.327399
7 30 0.297012
7 31 0.28462
7 32 0.224543
7 33 0.208598
7 34 0.164689
7 35 0.17977
7 36 0.147087
7 37 0.139518
7 38 0.124524
7 39 0.0985656
7 40 0.0846519
7 41 0.0425089
7 42 0.0258607
7 43 0.023232
7 44 0.0250741
7 45 0.0128073
7 46 0.0208304
7 47 0.00804905
7 48 0.0116343
7 49 0.00654437
7 50 0.00452567
7 51 0.00190835
7 52 0.00413627
7 53 0.000206175
7 54 0
7 55 0.000320033
7 56 0.00426777
7 57 0
7 58 0
7 59 0
7 60 0.00267342
7 61 0
7 62 0
7 63 0
7 64 0
7 65 0
7 66 0
7 67 0
7 68 0
7 69 0
7 70 0
7 71 0
7 72 0
7 73 0
7 74 0
7 75 0
7 76 0
7 77 0
7 78 0
7 79 0
7 80 0.00376574
7 81 0.00282426
7 82 0
7 83 0.000390018
7 84 0
7 85 0.00830294
7 86 0.00774418
7 87 0.00630967
7 88 0.0034605
7 89 0.010414
7 90 0.0134583
7 91 0.0199173
7 92 0.0165435
7 93 0.0283421
7 94 0.0249808
7 95 0.0366625
7 96 0.0321586
7 97 0.0449559
7 98 0.0456465
7 99 0.051911
7 100 0.0529153
7 101 0.0455272
7 102 0.048516
7 103 0.0647455
7 104 0.0833538
7 105 0.0744974
7 106 0.086026
7 107 0.11676
7 108 0.147302
7 109 0.186694
7 110 0.182451
7 111 0.172238
7 112 0.239478
7 113 0.224768
7 114 0.243161
7 115 0.28949
7 116 0.292147
7 117 0.355953
7 118 0.331335
7 119 0.385105
7 120 0.441124
7 121 0.405034
7 122 0.421339
7 123 0.494271
7 124 0.456902
7 125 0.441436
7 126 0.450332
7 127 0.435324
7 128 0.443787
7 129 0.42675
7 130 0.403793
7 131 0.397932
7 132 0.394109
7 133 0.416947
7 134 0.413068
7 135 0.436996
7 136 0.390083
7 137 0.383298
7 138 0.333441
7 139 0.330906
7 140 0.315514
8 1 0.565729
8 2 0.595256
8 3 0.457888
8 4 0.592723
8 5 0.519286
8 6 0.508711
8 7 0.501798
8 8 1
8 9 0.465906
8 10 0.497483
8 11 0.498344
8 12 0.620828
8 13 0.472274
8 14 0.566968
8 15 0.545966
8 16 0.495452
8 17 0.465145
8 18 0.715509
8 19 0.465906
8 20 0.507514
8 21 0.491474
8 22 0.711019
8 23 0.450163
8 24 0.452412
8 25 0.444734
8 26 0.393722
8 27 0.349848
8 28 0.345643
8 29 0.325536
8 30 0.290669
8 31 0.254914
8 32 0.239417
8 33 0.207794
8 34 0.191873
8 35 0.164876
8 36 0.139055
8 37 0.140238
8 38 0.10744
8 39 0.105925
8 40 0.0641147
8 41 0.0456294
8 42 0.0268121
8 43 0.0310307
8 44 0.0151556
8 45 0.0130688
8 46 0.0124241
8 47 0.00551848
8 48 0.00704547
8 49 0.00238323
8 50 0.00612053
8 51 5.89355e-05
8 52 0.000670316
8 53 0.00472942
8 54 0.00233149
8 55 0.000283472
8 56 0.00680961
8 57 0.00227921
8 58 0
8 59 0
8 60 0
8 61 0
8 62 0
8 63 0
8 64 0
8 65 0
8 66 0
8 67 0
8 68 0
8 69 0
8 70 0
8 71 0
8 72 0
8 73 0
8 74 0
8 75 0
8 76 0
8 77 0
8 78 0
8 79 0
8 80 0.00107036
8 81 0
8 82 0
8 83 0
8 84 0.00205159
8 85 0
8 86 0.00202172
8 87 0.00634166
8 88 0.00147361
8 89 0.00978702
8 90 0.0102034
8 91 0.0190377
8 92 0.0299758
8 93 0.0210106
8 94 0.0457605
8 95 0.0366504
8 96 0.0468207
8 97 0.0390463
8 98 0.0614176
8 99 0.0561668
8 100 0.0676181
8 101 0.0742925
8 102 0.070142
8 103 0.075794
8 104 0.0940978
8 105 0.0849006
8 106 0.0891931
8 107 0.10857
8 108 0.143971
8 109 0.183777
8 110 0.18015
8 111 0.22199
8 112 0.214169
8 113 0.222412
8 114 0.234018
8 115 0.297258
8 116 0.296534
8 117 0.341935
8 118 0.373309
8 119 0.366255
8 120 0.429453
8 121 0.450717
8 122 0.440374
8 123 0.488227
8 124 0.461255
8 125 0.433572
8 126 0.484277
8 127 0.463019
8 128 0.412857
8 129 0.438841
8 130 0.452337
8 131 0.366322
8 132 0.347889
8 133 0.421448
8 134 0.388328
8 135 0.444659
8 136 0.405246
8 137 0.398794
8 138 0.324982
8 139 0.28368
8 140 0.342585
9 1 0.513429
9 2 0.566602
9 3 0.549333
9 4 0.451446
9 5 0.590457
9 6 0.518388
9 7 0.502153
9 8 0.465906
9 9 1
9 10 0.479412
9 11 0.467106
9 12 0.499561
9 13 0.590386
9 14 0.461478
9 15 0.552197
9 16 0.571515
9 17 0.513074
9 18 0.42601
9 19 0.681604
9 20 0.470161
9 21 0.477385
9 22 0.484954
9 23 0.506441
9 24 0.469197
9 25 0.43897
9 26 0.424594
9 27 0.343054
9 28 0.347189
9 29 0.295233
9 30 0.289002
9 31 0.246367
9 32 0.241755
9 33 0.208422
9 34 0.181183
9 35 0.145899
9 36 0.124954
9 37 0.133524
9 38 0.126415
9 39 0.0993361
9 40 0.0933643
9 41 0.0444385
9 42 0.0232195
9 43 0.0323592
9 44 0.0179733
9 45 0.00880734
9 46 0.00593897
9 47 0.000447733
9 48 0
9 49 0
9 50 0
9 51 0
9 52 0
9 53 0
9 54 0
9 55 0
9 56 0
9 57 0.00107369
9 58 0
9 59 0.00413627
9 60 0
9 61 0
9 62 0
9 63 0
9 64 0
9 65 0
9 66 0
9 67 0
9 68 0
9 69 0
9 70 0
9 71 0
9 72 0
9 73 0
9 74 0
9 75 0
9 76 0
9 77 0
9 78 0
9 79 0
9 80 0
9 81 0.00472285
9 82 0.00317075
9 83 0
9 84 0
9 85 0.00247914
9 86 0.00629684
9 87 0.00697931
9 88 0.00863416
9 89 0.0112892
9 90 0.0203158
9 91 0.0205689
9 92 0.0281102
9 93 0.0262677
9 94 0.0456479
9 95 0.0260014
9 96 0.0433561
9 97 0.0640087
9 98 0.0518548
9 99 0.0667996
9 100 0.0711517
9 101 0.0745458
9 102 0.0747906
9 103 0.0739884
9 104 0.0763101
9 105 0.0962355
9 106 0.078598
9 107 0.129129
9 108 0.191562
9 109 0.197353
9 110 0.183459
9 111 0.241875
9 112 0.252198
9 113 0.245066
9 114 0.286188
9 115 0.304197
9 116 0.340214
9 117 0.40027
9 118 0.343394
9 119 0.430974
9 120 0.385345
9 121 0.434725
9 122 0.402665
9 123 0.460235
9 124 0.474588
9 125 0.475512
9 126 0.436178
9 127 0.406263
9 128 0.436866
9 129 0.468448
9 130 0.412313
9 131 0.392972
9 132 0.37217
9 133 0.380675
9 134 0.359462
9 135 0.416352
9 136 0.418071
9 137 0.383942
9 138 0.331213
9 139 0.318067
9 140 0.327763
10 1 0.475135
10 2 0.492868
10 3 0.534973
10 4 0.543644
10 5 0.470462
10 6 0.577484
10 7 0.530048
10 8 0.497483
10 9 0.479412
10 10 1
10 11 0.494804
10 12 0.487774
10 13 0.514219
10 14 0.603412
10 15 0.495557
10 16 0.544273
10 17 0.533699
10 18 0.484833
10 19 0.461609
10 20 0.66917
10 21 0.520635
10 22 0.473665
10 23 0.503663
10 24 0.495064
10 25 0.433062
10 26 0.374931
10 27 0.332809
10 28 0.326534
10 29 0.298548
10 30 0.291084
10 31 0.244034
10 32 0.201263
10 33 0.204616
10 34 0.172654
10 35 0.158824
10 36 0.103188
10 37 0.0951341
10 38 0.0951233
10 39 0.0910013
10 40 0.0477326
10 41 0.047816
10 42 0.0150763
10 43 0.0225336
10 44 0.017647
10 45 0.00828661
10 46 0.0116871
10 47 0.00052778
10 48 0.00413627
10 49 0.00513986
10 50 0.00862853
10 51 0.00108275
10 52 0
10 53 0.000407493
10 54 0
10 55 0.0040625
10 56 0.00210266
10 57 0.000749013
10 58 0
10 59 0.00216101
10 60 0
10 61 0
10 62 0
10 63 0
10 64 0
10 65 0
10 66 0
10 67 0
10 68 0
10 69 0
10 70 0
10 71 0
10 72 0
10 73 0
10 74 0
10 75 0
10 76 0
10 77 0
10 78 0
10 79 0
10 80 0.00426777
10 81 0.00250918
10 82 0
10 83 0
10 84 0
10 85 0
10 86 0.00456208
10 87 0.00363987
10 88 0.00856649
10 89 0.00940804
10 90 0.0200667
10 91 0.0195892
10 92 0.0284591
10 93 0.0378662
10 94 0.0333204
10 95 0.0355946
10 96 0.0408609
10 97 0.0465987
10 98 0.04443
10 99 0.0554173
10 100 0.0585383
10 101 0.068932
10 102 0.0809829
10 103 0.0983335
10 104 0.109675
10 105 0.113729
10 106 0.101505
10 107 0.129406
10 108 0.2077
10 109 0.206699
10 110 0.230645
10 111 0.260274
10 112 0.273285
10 113 0.274389
10 114 0.265942
10 115 0.352896
10 116 0.372667
10 117 0.373897
10 118 0.418279
10 119 0.418547
10 120 0.448062
10 121 0.451887
10 122 0.419396
10 123 0.413723
10 124 0.454795
10 125 0.478387
10 126 0.453088
10 127 0.445016
10 128 0.454596
10 129 0.453857
10 130 0.414758
10 131 0.428366
10 132 0.374061
10 133 0.405021
10 134 0.422849
10 135 0.437522
10 136 0.398364
10 137 0.369719
10 138 0.306469
10 139 0.314038
10 140 0.322013
11 1 0.74011
11 2 0.460942
11 3 0.488341
11 4 0.534111
11 5 0.557325
11 6 0.449329
11 7 0.580437
11 8 0.498345
11 9 0.467106
11 10 0.494804
11 11 1
11 12 0.481872
11 13 0.492545
11 14 0.541908
11 15 0.599757
11 16 0.454131
11 17 0.539532
11 18 0.535223
11 19 0.500052
11 20 0.435531
11 21 0.700364
11 22 0.497373
11 23 0.451787
11 24 0.459015
11 25 0.42208
11 26 0.405401
11 27 0.387745
11 28 0.322877
11 29 0.315021
11 30 0.306019
11 31 0.283828
11 32 0.240505
11 33 0.1935
11 34 0.156517
11 35 0.150239
11 36 0.13333
11 37 0.134602
11 38 0.11127
11 39 0.0846579
11 40 0.0754796
11 41 0.0476025
11 42 0.0197314
11 43 0.02748
11 44 0.0130371
11 45 0.0131021
11 46 0.0115337
11 47 0.0102358
11 48 0.00827254
11 49 0.00486068
11 50 0
11 51 0.00413627
11 52 0.000375409
11 53 0.00170485
11 54 0
11 55 0
11 56 0
11 57 0
11 58 0
11 59 0
11 60 0
11 61 0
11 62 0
11 63 0
11 64 0
11 65 0
11 66 0
11 67 0
11 68 0
11 69 0
11 70 0
11 71 0
11 72 0
11 73 0
11 74 0
11 75 0
11 76 0
11 77 0
11 78 0
11 79 0
11 80 0
11 81 0.00426777
11 82 0.000341447
11 83 0
11 84 0
11 85 0.000198685
11 86 0.00536644
11 87 0.0130659
11 88 0.00741678
11 89 0.00894641
11 90 0.00831997
11 91 0.0157147
11 92 0.0267265
11 93 0.0229452
11 94 0.0313839
11 95 0.0237364
11 96 0.0292814
11 97 0.0356212
11 98 0.0500285
11 99 0.0494927
11 100 0.0676206
11 101 0.0467925
11 102 0.067825
11 103 0.0720671
11 104 0.100638
11 105 0.0918319
11 106 0.0717902
11 107 0.107829
11 108 0.153588
11 109 0.176849
11 110 0.187372
11 111 0.190624
11 112 0.239324
11 113 0.246192
11 114 0.246845
11 115 0.280644
11 116 0.30088
11 117 0.350741
11 118 0.379826
11 119 0.399549
11 120 0.415565
11 121 0.364984
11 122 0.400658
11 123 0.415489
11 124 0.439108
11 125 0.4894
11 126 0.495174
11 127 0.468384
11 128 0.433309
11 129 0.433023
11 130 0.432194
11 131 0.388935
11 132 0.376121
11 133 0.398431
11 134 0.38878
11 135 0.411232
11 136 0.425965
11 137 0.39264
11 138 0.324496
11 139 0.284048
11 140 0.315685
12 1 0.516833
12 2 0.730465
12 3 0.444576
12 4 0.517265
12 5 0.58893
12 6 0.546245
12 7 0.474222
12 8 0.620828
12 9 0.499562
12 10 0.487774
12 11 0.481872
12 12 1
12 13 0.467987
12 14 0.495824
12 15 0.526098
12 16 0.578266
12 17 0.476277
12 18 0.544512
12 19 0.550179
12 20 0.516573
12 21 0.460845
12 22 0.694519
12 23 0.447786
12 24 0.466001
12 25 0.436045
12 26 0.387176
12 27 0.391402
12 28 0.321984
12 29 0.289572
12 30 0.283627
12 31 0.234434
12 32 0.219257
12 33 0.22612
12 34 0.179155
12 35 0.152954
12 36 0.1488
12 37 0.11556
12 38 0.107284
12 39 0.110707
12 40 0.0564329
12 41 0.0586207
12 42 0.0317237
12 43 0.0252777
12 44 0.0187486
12 45 0.0115316
12 46 0.0137669
12 47 0.00532252
12 48 0
12 49 0.00275171
12 50 0.000758562
12 51 0
12 52 0
12 53 0
12 54 1.17654e-06
12 55 0
12 56 0
12 57 0
12 58 0
12 59 0
12 60 0
12 61 0
12 62 0
12 63 0
12 64 0
12 65 0
12 66 0
12 67 0
12 68 0
12 69 0
12 70 0
12 71 0
12 72 0
12 73 0
12 74 0
12 75 0
12 76 0
12 77 0
12 78 0
12 79 0
12 80 0
12 81 0.00315728
12 82 8.18009e-05
12 83 0.00256345
12 84 0
12 85 0.00583308
12 86 0.000224092
12 87 0.000836984
12 88 0.00691294
12 89 0.00339835
12 90 0.0151616
