0, 0.59, 0.59
0.102205, 0.59, 0.59
0.198008, 0.59, 0.59
0.297042, 0.59, 0.59
0.396394, 0.59, 0.59
0.496352, 0.59, 0.59
0.594564, 0.59, 0.59
0.703977, 0.59, 0.59
0.803435, 0.59, 0.59
0.901985, 0.59, 0.59
1.0009, 0.59, 0.59
1.10092, 0.59, 0
1.19867, 0, 0.59
1.29842, 0.59, 0.59
1.39722, 0.59, 0.59
1.49658, 0.59, 0.59
1.59534, 0.59, 0.59
1.6942, 0.59, 0.59
1.80359, 0.59, 0.59
1.90283, 0.59, 0.59
2.00261, 0.59, 0.59
2.10178, 0, 0.59
2.19954, 0.59, 0.59
2.29862, 0.59, 0.59
2.39822, 0.59, 0.59
2.49794, 0.59, 0.59
2.59611, 0.59, 0.59
2.69537, 0.59, 0.59
2.79473, 0.59, 0.59
2.90427, 0.59, 0.59
3.0036, 0, 0.59
3.10128, 0.59, 0.59
3.20138, 0.59, 0.59
3.30152, 0.59, 0.59
3.40012, 0.59, 0.59
3.49849, 0.59, 0.59
3.59768, 0.59, 0.59
3.69682, 0.59, 0.59
3.79588, 0.59, 0.59
3.89595, 0.59, 0.59
4.00465, 0.59, 0.59
4.10386, 0.59, 0.59
4.20186, 0.59, 0.59
4.30193, 0.59, 0.59
4.39996, 0.59, 0.59
4.49947, 0.59, 0.59
4.59798, 0.59, 0.59
4.6978, 0.59, 0.59
4.79653, 0.59, 0.59
4.89569, 0.59, 0.59
4.99403, 0.59, 0.59
5.10455, 0.59, 0.59
5.20369, 0.59, 0.59
5.30252, 0, 0.59
5.40213, 0.59, 0.59
5.50695, 0.59, 0.59
5.59911, 0.59, 0.59
5.69849, 0.59, 0.59
5.79765, 0.59, 0.59
5.89599, 0.59, 0.59
5.99597, 0.59, 0.59
6.09471, 0.59, 0.59
6.20456, 0.59, 0.59
6.30419, 0, 0.59
6.40279, 0.59, 0.59
6.50307, 0.59, 0.59
6.60025, 0.59, 0.59
6.69888, 0.59, 0.59
6.79892, 0.59, 0.59
6.89778, 0.59, 0.59
6.996, 0.59, 0.59
7.0959, 0.59, 0.59
7.19467, 0.59, 0.59
7.30508, 0.59, 0.59
7.40367, 0.59, 0.59
7.5029, 0.59, 0.59
7.60084, 0.59, 0.59
7.70072, 9.13, 7.55
7.79897, 16.35, 8.08
7.89924, 10.97, 5.71
7.99718, 4.8, 2.83
8.09756, 3.22, 5.32
8.19555, 5.58, 7.29
8.29569, 1.91, 5.19
8.4043, 1.78, 4.27
8.50405, 0.59, 4.27
8.60275, 4.93, 6.11
8.70296, 0, 2.57
8.7996, 0.59, 0.59
8.89984, 0.73, 0.59
8.9988, 2.04, 3.75
9.09795, 2.43, 3.88
9.19561, 6.37, 6.5
9.29656, 2.04, 2.3
9.39479, 9.52, 7.16
9.50685, 5.98, 7.42
9.60395, 4.8, 6.76
9.7029, 3.88, 5.98
9.80161, 3.61, 5.71
9.89964, 2.43, 6.9
9.99864, 2.96, 6.5
10.0987, 3.48, 6.64
10.197, 0.59, 6.64
10.2964, 0, 5.19
10.3949, 0, 3.22
10.4952, 0, 2.17
10.6042, 0, 2.43
10.7041, 0.73, 5.71
10.802, 2.43, 2.43
10.902, 1.91, 0.59
11.0007, 0.86, 0.59
11.0994, 0, 0.59
11.1975, 14.12, 4.27
11.2973, 7.16, 8.47
11.3964, 16.35, 6.5
11.4958, 10.05, 5.06
11.595, 7.82, 6.24
11.7052, 6.37, 9.26
11.8033, 5.32, 7.82
11.9029, 5.58, 8.6
12.0017, 2.57, 2.69
12.1003, 0, 0.59
12.1998, 0.59, 0.59
12.2988, 2.3, 2.96
12.3976, 1.78, 3.88
12.4968, 0.59, 1.64
12.5949, 0, 0
12.6953, 1.12, 0
12.8045, 2.69, 0.59
12.9037, 8.6, 0.59
13.0032, 13.99, 2.69
13.1011, 11.36, 7.16
13.2004, 9.13, 2.43
13.3015, 9.26, 0.59
13.3984, 8.34, 0.59
13.4974, 6.37, 0.59
13.597, 7.55, 0.59
13.6953, 5.71, 0.59
13.7946, 3.61, 0.59
13.9044, 5.06, 2.43
14.0035, 4.27, 2.43
14.1023, 5.19, 2.57
14.2008, 3.48, 3.09
