0, -0.0628931, -0.00671115, 0.728064
0.048929, -0.0627013, -0.00671115, 0.728064
0.100358, -0.0627013, -0.00671115, 0.728064
0.150801, -0.0627013, -0.00671115, 0.728064
0.202457, -0.0627013, -0.00671115, 0.728064
0.2512, -0.0627013, -0.0069029, 0.728064
0.300967, -0.0627013, -0.0069029, 0.728064
0.353598, -0.0627013, -0.0069029, 0.727872
0.404171, -0.0627013, -0.0069029, 0.727872
0.452622, -0.0628931, -0.0069029, 0.727872
0.503803, -0.0628931, -0.0069029, 0.727872
0.555737, -0.0628931, -0.00671115, 0.727872
0.605013, -0.0628931, -0.00671115, 0.727872
0.655281, -0.0628931, -0.0069029, 0.727872
0.706166, -0.0628931, -0.0069029, 0.727872
0.756584, -0.0628931, -0.0069029, 0.72768
0.806309, -0.0627013, -0.0069029, 0.72768
0.857696, -0.0628931, -0.00671115, 0.72768
0.90749, -0.0628931, -0.0069029, 0.72768
0.960205, -0.0627013, -0.00671115, 0.72768
1.00877, -0.0628931, -0.00671115, 0.72768
1.05975, -0.0628931, -0.0065194, 0.72768
1.10974, -0.0628931, -0.0065194, 0.72768
1.16204, -0.0630848, -0.0065194, 0.72768
1.21036, -0.0630848, -0.0065194, 0.72768
1.26079, -0.0630848, -0.00632765, 0.72768
1.31288, -0.0628931, -0.0065194, 0.72768
1.36232, -0.0628931, -0.0065194, 0.72768
1.41243, -0.0628931, -0.0065194, 0.72768
1.46299, -0.0628931, -0.0065194, 0.727489
1.51397, -0.0630848, -0.00632765, 0.727489
1.56357, -0.0630848, -0.00632765, 0.727489
1.65836, -0.0628931, -0.00613591, 0.727489
1.66422, -0.0630848, -0.00613591, 0.727489
1.71621, -0.0628931, -0.00613591, 0.727489
1.76591, -0.0630848, -0.00594416, 0.727489
1.81621, -0.0630848, -0.00594416, 0.727489
1.86551, -0.0630848, -0.00575241, 0.727489
1.91966, -0.0630848, -0.00575241, 0.727297
1.96729, -0.0628931, -0.00594416, 0.727489
2.01883, -0.0628931, -0.00594416, 0.727297
2.06791, -0.0630848, -0.00594416, 0.727297
2.11999, -0.0630848, -0.00594416, 0.727297
2.16962, -0.0630848, -0.00575241, 0.727297
2.21935, -0.0630848, -0.00575241, 0.727297
2.27216, -0.0630848, -0.00575241, 0.727297
2.32208, -0.0630848, -0.00575241, 0.727297
2.37076, -0.0630848, -0.00556067, 0.727297
2.42268, -0.0628931, -0.00556067, 0.727297
2.51639, -0.0630848, -0.00556067, 0.727297
2.52372, -0.0630848, -0.00556067, 0.727105
2.57306, -0.0630848, -0.00556067, 0.727105
2.62295, -0.0632765, -0.00556067, 0.727105
2.67569, -0.0630848, -0.00536892, 0.727105
2.72462, -0.0632765, -0.00536892, 0.726913
2.77451, -0.0632765, -0.00517717, 0.727105
2.82526, -0.0630848, -0.00517717, 0.727105
2.87609, -0.0632765, -0.00517717, 0.726913
2.92596, -0.0628931, -0.00517717, 0.727105
3.0206, -0.0628931, -0.00498542, 0.726913
3.02803, -0.0628931, -0.00498542, 0.726913
3.08064, -0.0628931, -0.00498542, 0.726913
3.1282, -0.0628931, -0.00517717, 0.726913
3.17927, -0.0627013, -0.00517717, 0.726913
3.23099, -0.0627013, -0.00498542, 0.726913
3.28072, -0.0627013, -0.00498542, 0.726913
3.33092, -0.0627013, -0.00498542, 0.726913
3.38156, -0.0625096, -0.00498542, 0.726913
3.43391, -0.0627013, -0.00479368, 0.726913
3.48207, -0.0627013, -0.00479368, 0.726913
3.53179, -0.0627013, -0.00498542, 0.726913
3.58277, -0.0627013, -0.00498542, 0.726913
3.63443, -0.0627013, -0.00498542, 0.726913
3.68369, -0.0627013, -0.00498542, 0.726722
3.7343, -0.0625096, -0.00498542, 0.726722
3.78471, -0.0625096, -0.00498542, 0.726722
3.83566, -0.0625096, -0.00498542, 0.726722
3.88575, -0.0625096, -0.00498542, 0.726722
3.93529, -0.0625096, -0.00498542, 0.726722
3.98708, -0.0623178, -0.00498542, 0.726722
4.03852, -0.0625096, -0.00498542, 0.726722
4.08775, -0.0625096, -0.00517717, 0.726722
4.13761, -0.0627013, -0.00517717, 0.726722
4.19022, -0.0627013, -0.00517717, 0.726722
4.24065, -0.0625096, -0.00517717, 0.726722
4.28913, -0.0625096, -0.00517717, 0.726722
4.34081, -0.0627013, -0.00517717, 0.726722
4.39182, -0.0627013, -0.00517717, 0.726722
4.44142, -0.0627013, -0.00536892, 0.726722
4.49279, -0.0627013, -0.00536892, 0.726722
4.54113, -0.0627013, -0.00517717, 0.726722
4.59432, -0.0627013, -0.00517717, 0.726722
4.64186, -0.0627013, -0.00536892, 0.726722
4.69259, -0.0627013, -0.00536892, 0.726722
