0, 0.59, 0.59
0.0984631, 0, 0.59
0.197139, 0.59, 0.59
0.296237, 0.59, 0.59
0.394994, 0.59, 0.59
0.493937, 0.59, 0.59
0.602538, 0.59, 0.59
0.702662, 0.59, 0.59
0.802313, 0.59, 0.59
0.900531, 0.59, 0.59
0.999715, 0.59, 0.59
1.09965, 0.59, 0.59
1.19864, 0.59, 0.59
1.29683, 0.59, 0.59
1.39575, 0.59, 0.59
1.49535, 0.59, 0.59
1.59415, 0.59, 0.59
1.70246, 0.59, 0.59
1.80316, 0.59, 0.59
1.90162, 0.59, 0.59
2.00145, 0.59, 0.59
2.1007, 0.59, 0.59
2.19866, 0.59, 0.59
2.29832, 0.59, 0.59
2.39827, 0.59, 0.59
2.49657, 0.59, 0.59
2.59538, 0.59, 0.59
2.69332, 0.59, 0.59
2.80306, 0.59, 0.59
2.90355, 0.59, 0.59
3.00253, 0.59, 0.59
3.1006, 0.59, 0.59
3.20699, 0.59, 0.59
3.29886, 0.59, 0.59
3.39917, 0.59, 0.59
3.49794, 0.59, 0.59
3.59651, 0.59, 0.59
3.69536, 0.59, 0.59
3.79393, 0.59, 0.59
3.90316, 0.59, 0.59
4.00385, 0.59, 0.59
4.10268, 0.59, 0.59
4.20175, 0.59, 0.59
4.29969, 0.59, 0.59
4.40807, 0.59, 0.59
4.49739, 0.59, 0.59
4.59731, 0.59, 0.59
4.69519, 0.59, 0.59
4.79485, 0.59, 0.59
4.89572, 0.59, 0.59
5.00316, 0.59, 0.59
5.10368, 0, 0.59
5.20231, 0.59, 0.59
5.30173, 0.59, 0.59
5.4028, 0.59, 0.59
5.49986, 0.59, 0.59
5.59937, 0.59, 0.59
5.69699, 0.59, 0.59
5.79666, 0.59, 0.59
5.89527, 0.59, 0.59
5.99484, 0.59, 0.59
6.1026, 0.59, 0.59
6.20395, 0.59, 0.59
6.30221, 0.59, 0.59
6.40164, 0.59, 0.59
6.49991, 0.59, 0.59
6.61045, 0.59, 0.59
6.69885, 0.59, 0.59
6.79757, 0.59, 0.59
6.89682, 0.59, 0.59
6.99507, 0, 0.59
7.09431, 0.59, 0.59
7.20241, 0.59, 0.59
7.30347, 0.59, 0.59
7.4024, 0.59, 0.59
7.50167, 0.59, 0.59
7.60119, 0.59, 0.59
7.69943, 0.59, 0.59
7.79764, 0.59, 0.59
7.89776, 0.59, 0.59
7.99632, 4.8, 0.86
8.09534, 13.46, 10.31
8.19461, 8.73, 5.58
8.30298, 3.09, 2.3
